Pacheco-Vega,,Raul,893912
Pai,,Dinesh,2337844
Pai,,Raymond,2476346
Pakalnis,,Rimas,576966
Pakhomov,,Evgeny,467290
Palacios,,Carolina,2169057
Palisse,,Stephanie,2387232
Palmer,,Aaron,2468172
Palombo,,Daniela,2460184
Paltin,,Judith,2177978
Paluch,,Rebecca,2580003
Palyart,,Marc,1970260
Panagiotopoulos,,Dina,1111023
Pang,,Catherine,458877
Pang,,Helen,2679011
Pankratz,,Adam,2209355
Pante,,Nelly,228744
Panzhinskiy,,Evgeniy,2637307
Paquet,,Myriam,2644668
Parada,,Filomena,1327940
Parajulee,,Ramjee,234732
Pareles,,Marissa,2197807
Pareles,,Mo,2196960
Parent,,Amy,2104445
Parfrey,,Laura,1990733
Paris,,Leslie,35557
Paris,,Jamie,1223572
Park,,Kyungae,1635763
Park,,Sinae,1658806
Park,,Soeun,2070139
Park,,Sun Ryung,2621781
Parker,,Bryan,2260760
Parker,,Brian,1257331
Parker,,Kaela,2713955
Parkin,,Christine,47696
Parra,,Alvaro,1912662
Partridge,,Stephen,91532
Pashan,,Sara,2179179
Paslawski,,Gordon,1747533
Pastine,,Ivan,2531784
Paterson,,Tim,24845
Paterson,,Bob,198964
Paterson,,Carla,435259
Paterson,,Judy,2286858
Paterson,,Erika,439351
Patey,,Grenfell,198599
Patkau,,Patricia,70598
Paton,,Kelly,1734474
Patrick,,Jonathan,845595
Pattabiraman,,Karthik,1708063
Patterson,,Kathrine,57133
Patterson,,Pam,1179151
Patterson,,Christopher,2468248
Patterson,,Andrew,1837070
Paul,,Sean,901028
Paul,,Gavin,2111384
Paulhus,,Delroy,887364
Pauly,,Daniel,1879334
Pavan,,Marcello,1601591
Pavelich,,Jane,56173
Pavlich,,Dennis,1371229
Pavlov,,Ronnie,1035714
Pawlik,,Marek,585805
Pawlowizc,,Rich,699601
Pe'er,,Aviad,657237
Peacock,,Simon,1507972
Pearce,,Mike,2305389
Pearson,,Phyllis,2629076
Pearson,,Audrey,2722199
Pechet,,Bill,70606
Peck,,Jamie,1303248
Peirce,,Anthony,31268
Pelech,,Steven,2718674
Pendleton,,Brian,521193
Pennell,,Matthew,2337208
Pentecost,,Debra,157025
Peplow,,Stephen,1105064
Peragovics,,Agnes,2434610
Perdios,,Angie,444441
Pereira,,Alvaro,43671
Perkins,,Ed,56442
Perla,,Jesse,2120807
Perley,,Bernard,2717798
Perona-Wright,,Georgia,1839012
Perrin,,David,61432
Perrin,,Benjamin,1059966
Perrino,,Andrea,217906
Perrotta,,Andrew,2267359
Perry,,Nancy,58059
Persitz,,Dotan,1521036
Peskin,,Laura,1875445
Petel,,Yael,2544818
Peters,,Kurtis,2103112
Peters,,Michael,285822
Petersen,,Garrett,2384055
Peterson,,Dale,11789
Peterson,,Jenny,1081924
Peterson,,Glen,28869
Petkau,,John,544699
Petrell,,Royann,354089
Petrina,,Steven,966749
Petro,,Peter,70288
Pettet,,Alexandra,1802886
Peyton,,Jonathan,1553115
Pfeiffer,,Hendryk,991382
Pflueger,,Carolin,2113578
Phani,,Srikantha,1621890
Phillips,,Nick,767403
Phillips,,Kimberley,910716
Phillips,,Noelle,1550707
Phillips,,Elizabeth,2256665
Phin,,Nicholas,2621782
Phinney,,Alison,953439
Piana,,Marco,2720887
Picard,,Sebastien,2698719
Piccolo,,Costanza,561463
Pickerell,,Deirdre,1327939
Pieper,,Daniel,2403187
Piggot,,Georgia,2143213
Pighini,,Mari,842044
Pikulina,,Elena,2211144
Pina,,Manuel,545788
Pina,,Freddy,2124901
Pinar,,Bill,1681633
Pineda Salazar,,Jose,2096180
Pinsky,,Tali,1809847
Piret,,James,1029985
Piri,,Hossein,2707433
Pirisi,,Roberto,2194002
Pirvu,,Traian,685206
Pitman,,Robyn,2462041
Pizzaro,,Jose,2629321
Plan,,Yaniv,1918228
Plaut,,Shayna,1973883
Plotkin,,Steve,94657
Plowright,,William,2406456
Pohl-Weary,,Emily,2347206
Pokotylo,,David,246649
Polissky,,Olena,1100378
Pollack,,Paul,1641311
Pollard,,Richard,1905945
Pollock,,Carol,130408
Ponder,Sage,Caroline,2178443
Ponga,,Mauricio,2215718
Ponnoosamy,,Steven,1710275
Ponzetti,,James,28610
Poole,,Avery,1149153
Poole,,Warren,21184
Poole,,David,57834
Poon,,Jessica,1955668
Porritt,,Lucy,1953246
Posarac,,Dusko,205562
Potter,,Tiffany,110019
Pottinger,,Rachel,638766
Potvin,,Gabriel,2172161
Pourhossein,,Forough,2703063
Poursartip,,Anoush,1233294
Powell,,Sonya,1223374
Powell,,Gordon,2121036
Power,,Kate,1730254
Powers,,Brad,2152282
Pramanik,,Malabika,896268
Prange,,Sebastian,1258876
Prasad,,Marcus,2532881
Prat,,Alain,2169787
Pratt,,Geraldine,122077
Praud,,Jocelyne,1617000
Praud,,Jocelyne,2376359
Premarathna,W. A.,Lasantha,2281372
Press,,Sara,2676275
Prest,,Stewart,2027258
Preston,,Keith,1332794
Price,,Richard,78680
Price,,Ingrid,645502
Price,,Susan-Marie,1088317
Priestman,,Barbara,959255
Prince,,Richard,40265
Pringle,,John,2620723
Pritchard,,Robert,1314863
Pritchard,,Bob,61259
Protasio,,Arthur,2719207
Prouse,Carolyn,Valerie,2079892
Prueitt,,Catherine,2545088
Pryce,,Paula,2265876
Prykhodko,,Dariya,906352
Pue,,Wes,125654
Puil,,Lorri,2232292
Pulley,,Janice,74704
Pulleyblank,,Douglas,272677
Purcell,,Victoria,1967450
Purcell-Gates,,Victoria,1162713
Puterman,,Martin,359300
Qi,,Kaihua,2390309
Qi,,Estella,1035531
Qian,,Yi,2335574
Qian,,Yue,2169273
Qirjo,,Dhimitri,1479712
Qiu,Huiyong,Cyrus,2685775
quandt,,Jacqueline,2019405
Querengesser,,John,2621787
Queyranne,,Maurice,2201968
Quiney,,Linda,594564
Quinn,,Ashley,2335428
Quinton,,Bradley,2646080
Quirk,,Paul,418926
Radic,,Valentina,2539643
Radzimski,,Vanessa,1889223
Rae,,Lyn,33309
Raglon,,Rebecca,13307
Rahavi,S. M.,Reza,2120287
Raheem,,Nigare,2708461
Rahmani,,Mona,2363863
Rai,,Sabrina,2669568
Raibmon,,Paige,459843
Raina,,Rajinder,2132610
Raineki,,Charlis,2303758
Rajamahendran,,Raja,816402
Rajwani,,Aziz,54931
Rakotonirina,,Daniel,2244986
Ramana,,M. V.,2518566
Ramdorai,,Sujatha,1483953
Ramer,,Matt,328188
Ramey,,William,19566
Ramsay,,Jennifer,955934
Ramsay,,Lorna,2452564
Randhawa,,Beccie,926874
Rankin,,Catherine,16262
Rao,,Erin,2026814
Raponi,,Sandra,1388077
Ratcliffe,,Blaise,2679147
Ratner,,Pam,31591
Raussendorf,,Robert,2245131
Rawcliffe,,Wayne,2177764
Rawn,,Catherine,1178899
Ray,,Jishnu,2401796
Ray,,Anwesh,2673176
Rea,,Chris,1137231
Rea,,Jaclyn,1394952
Read,,Mike,891739
Read,,Jason,938291
Rechnitzer,,Andrew,962473
Record-Lemon,,Rosalynn,2373181
Redenbach,,Darlene,1821720
Redfield,Jeanne,Rosemary,1948019
Redish,,Angela,42741
Redlich,,Jeremy,882416
Redmond,,Karen,2173550
Reeder,,Kenneth,740695
Rees,,Tyrone,1569271
Reeves,,Margaret,1325586
Regambal,,Marci,1651101
Regmi,,Kapil,2347286
Reh,,Rebecca,2283177
Rehavi,,Marit,1453815
Reichstein,,Zinovy,44673
Reid,,Ronald,189489
Reid,,Danica,2520251
Reid,,Shelley,419520
Reilly,Pat,Patrick,2706585
Reimer,,Christopher,2648425
Reiner,,Neil,821844
Reinsberg,,Stefan,1455466
Ren,,Elizabeth (Lisa),2648427
Renani,,Fatemeh,2152028
Renneckar,,Scott,2181077
Rennie,,Stuart,1801641
Rens,,Lisanne,2525368
Rensink,,Ron,73980
Renwick,,Kerry,2152251
Resmini,,Fabio,2697518
Resnick,,Philip,27549
Reynolds,,Graham,1991148
Rezaie,,Erfan,2676255
Rhemtulla,,Jeanine,2067046
Riano-Alcala,,Pilar,641851
Ribarits,,Steve,1844528
Ribkoff,,Fred,249169
Ricci,,Joanne,424138
Richard,,Hodgson,1575838
Richards,,Jeffrey,548097
Richards,,Michael,1346905
Richards,,Rachel,1999581
Richardson,,Alan,28681
Richardson,,John,316328
Richardson,,Ben,1567820
Richardson,,Jim,1687512
Richardson,,Lindsey,2071220
Richer,,Harvey,235503
Richman,,Joy,1552923
Richmond,,Alexandra,1239367
Ricketts,,Lorne,2281868
Rickey,,Yada,2042103
Ricou,,Laurie,36662
Riddell,,William,1531332
Rideout,,Candice,1728120
Riedlinger,,Michelle,1501392
Rieger,,Georg,69045
Rieger,,Caroline,72152
Ries,,John C.,548287
Riggs,,Wayne,404550
Ripeanu,,Matei,937194
Riseman,,Andrew,150975
Ritland,,Kermit,314402
Rivard,,Alex,2711301
Rivers,,Andrew,2403676
Rivkin,,Shelley,2218414
Robert Grant,,Edward,1688328
Roberts,,Sarah,711613
Roberts,,Cheryl,2041591
Roberts,,Duffy,963089
Roberts,,Frank,141940
Robertson,,Cathy,883077
Robertson,,Heather,2265755
Robertson,,Leslie,2130326
Robertson,,Heather,2202629
Robeva,,Elina,2522458
Robin,,Lindsey,1597731
Robinson,,John,1006534
Robinson,,Leni,1417459
Robinson,,Oral,2199094
Robles,,Patricio,2591886
Roca,,Andrea,2314688
Rocha,,Sam,1950822
Rocheleau,,Alain Michel,108794
Rochemont,,Michael,1989451
Rockett,,Hugh,224079
Rodney,,Paddy,1278249
Rodova,,Liudmila,2438185
Rodriguez,,Brian,152741
Rodríguez Núñez,,José,1754540
Roe,,David,1958558
Roecker,,Inge,1047694
Roeder,,John,127815
Roehr,,Daniel,1754598
Roex,,Calvin,1430668
Rogak,,Steven,28720
Rogalski,,Pamela,2315738
Rogers,,Theresa,470369
Rogers,,Christine,1515974
Rogers,,Katherine,1972246
Rogers,,Lindsay,2406296
Rogo,,Rafael,1548159
Rogo,,Julianna,1646193
Rolfsen,,Dale,14443
Rolfson,,Dale,1612783
Rolston,,Simon,2560692
Roman,,Leslie,497710
Romero,,Amber,1099565
Romero,,Alberto,1473750
Romilly,,Doug,1510401
Roosa,,John,401849
Rosado,,Abel,2231825
Rosales,,Alirio,1066196
Rosales,,Enrique,2656974
Rosazza-Pela,,Olivia,2641781
Rose,,Simon,935858
Rosemblum,,Shelly,1145416
Rosen,,David,1921747
Rosenberg,,Ellen,42344
Rosenblum,,Shelly,86161
Roskams,,Jane,212369
Roskelley,,Calvin,52900
Roskelley,,Cal ,2042607
Roskelly,,Calvin,1622749
Ross,,Tom,43682
Ross,,E. Wayne,549550
Ross,,Nancy,937488
Ross,,Douglas,1523605
Ross,,Becki,2362552
Ross,,Nancy,2410693
Ross,,Becki,151416
Rossoff,,Lawrence,1529521
Roth,,Wendy,850279
Roth,,Andy,2570719
Rothstein,,Vicki,2408124
Rottler,,Joerg,822732
Rouget,,Christine,98387
Rouse,,Robert,620961
Roustaei,,Ali,2201375
Routray,,Sanjeev,1807794
Rowe,,Tormod,2351840
Rowntree,,Lenore,973889
Rowswell,,Kathryn,1688127
Roxanas,,Dimitrios,2006482
Roy,,Marina,87015
Roy,,Catherine,897081
Roy,,Susan,1105150
Roy,,Jane,1534262
Roy,,Karen,1816910
Roy,,Marina,1962542
Rozada,,Ignacio,1217194
Rozali,,Moshe,2202126
Rubenson,,Kjell,1620599
Rubin,,Eran,1133200
Rubin,,Julia,2298314
Rubio,,Pablo,1755354
Ruby,,Matt,1670383
Rud,,Thomas,2421136
Ruddick,,John,486645
Rueda-Becerril,,Montserrat,2321966
Rueping,,Henrik,1949572
Ruest,,Carl,1730007
Rullmann,,Hotze,649344
Ruosi,,Adele,2669417
Rushen,,Jeffrey,1999762
Rusk,,Bruce,1965102
Russell,,Paul,70096
Russell,,Laura,936396
Russell,Kelly,James,2560504
Russo,,Robert,2452238
Ruumld,,Thomas,2418001
Ryan,,Maureen,72063
Ryan,,Katherine,1710882
Ryan,,Emily,1829739
Ryan,,Teresa,2110581
Rymhs,,Deena,1278024
Ryniker,,David,1973445
Ryniker,,David,73481
Ryoo,,Anna,2660906
Ryuko,,Kubota,1684628
Sabarre,,Anthony,1078516
Saber,,Nelly,2720967
Sadatsafavi,,Mohsen,2229521
Sadeghy,,Kayvan,2515561
Sadel,,Christian,1872379
Sadowski,,Ivan,35539
Saeedi,,Parvaneh,473142
Safier,,Neil,1126607
Saghafi,,Arash,2271304
Sajjadiani,,Sima,2476713
Sakata,,Shinichi,339061
Salcudean,,Tim,42725
Saldarriaga,,Juan,635582
Saletti,,Matteo,2281839
Salgirli,,Saygin,2104505
Salibian-Barrera,,Matias,626314
Salter,,Shannon,2019714
Salumets,,Thomas,388137
Salzberg,,Elicia,2094465
Sammis,,Glenn,927638
Samra,,Joti,315852
Samtani,,Raj,1460426
Samuels,,Charles,1548120
Samuels,,Anne,2385677
Samuels,,Lacey,42350
Sand,,Ben,1343029
Sandberg,,Gary,1978112
Sandlin,,Richard,2453228
Sandra,,Mathison,1706070
Sanghara,,Hartaj,1372254
Sankar,,Krishanu,2288555
Sanner,,Caroline,2563087
Santos,,Alessandra,1146527
Sarfaty,,Galit,1980823
Sargent,,Pam,2274549
Sarker,,Subrata,1263367
Sarkonak,,Ralph,80478
Sarquis Aiex,,Nicolau,2412249
Sarra,,Janis,205148
Sassani,,Farrokh,1790645
Sathaye,,Adheesh,824885
Saunders,,Mary Ann,1241942
Saunders,,Adam,1807644
Sauve,,Jeffrey,2703199
Savage,,Ken,1179995
Savalei,,Victoria,1063497
Savory,,David,2656897
Sayani,,Anish,92782
Sayed,,Tarek,213123
Sayer,,Lyz,1292527
Sbai,,Erwann,2414214
Scaman,,Christine,30138
Schabas,,Margaret,456370
Schade,,Silke,1029227
Schaefer,,Timo,2268403
Schafer,,Laurel,42364
Schajer,,Gary,93449
Schaller,,Mark,52754
Schandorf,,Michael,2484555
Schellenberg,,Murray,1992430
Schendlinger,,Mary,1419462
Schiebinger,,Geoffrey,2581999
Schiff,,Nate,1296953
Schleich,,Kristin,254989
Schmader,,Tanya,1732816
Schmader,,Toni,1293463
Schmidt,,Jerry Dean,686042
Schmidt,,James,868202
Schmidt,,Mark,2096293
Schmor,,Kent,2252920
Schneider,,Thomas,1107101
Schober,,Robert,1536604
Schoemaker-Holmes,,Jacqueline,1216201
Schoen,,Michael,357617
Schoen,,Michael,2059356
Schoen,,Micheal,2178150
Schoetzau,,Dominik,347271
Scholes,,Judith,2090057
Schoof,,Christian,251600
Schouls,,Peter,391764
Schrimpf,,Paul,1664236
Schroeder,,Andreas,388433
Schroeder,,Jonatan,2166226
Schulmeister,,Jillian,1772594
Schulte,,Patricia,126470
Schultz,,Anneliese,56748
Schultz,,Izabela,1325129
Schulz,,Martin,89813
Schulz,,Susanne,1626996
Schwartz,,Ryan,1531173
Schwartz,Beth,Naomi,2554832
Schwerk,,Dagmar,2428893
Scoates,,James,121551
Scoble,,Malcolm,60502
Scott,,Douglas,35902
Scott,,Anne,99983
Scott,,Walter,1092288
Scratchley,,Linda,73995
Scribner,,Emily,2323083
Scull,,Laura,341619
Sean,,Saunders,1420564
Seaton,,Beth,928473
Seear,,Michael,1877409
Segal,,Avner,2190550
Segal,,Judy,91515
Seib,,Desiree,2707354
Seidel,,Marc-David,227706
Seixas,,Peter,1094885
Selcuk,Can,Savas,2330831
Seltzer,,Margo,2564401
Semczyszyn,,Nola,1919793
Semenoff,,Gordon,334369
Sen,,Suddhaseel,1532429
Sen,,Vicheth,2478880
Senbel,,Maged,2455689
Senizergues,,Delphin,2564787
Sens,,Allen,28758
Seon,,Thomas,1221627
Seperhy,,Amir,2469125
Sepp,,Stoo,2661488
Seraj,,Mohsen,2286459
Serpa,,Juan Camilo,1748090
Servati,,Peyman,1114121
Seto,,Katherine,1824990
Severinov,,Sergei,1710364
Severs,,Jeff,1380658
Seyedin,,Sam,1808008
Seyedin,,Sam,2022313
Seymour,,Brian,21182
Shababo,,Guy,2384605
Shabbits,,Jennifer,62825
Shafaei,,Alireza,2611701
Shahban,,Faisah,1112599
Shahban,Hanif,Shenaz,2401827
Shakerian,,Shaya,2130483
Shakya,,Tsering,2079337
Shapira,,Uriel,2364322
Shapira,,Tirosh,2560586
Shapiro,,Moshe,191258
Shapka,,Jennifer,1593985
Shariff,,Azim,2430740
Sharma,,Neena,863555
Sharman,,Campbell,637115
Sharon,,Rena,1133821
Sharon,,Tucker,2482039
Shaw,,Patricia,288139
Shawwash,,Ziad,1386335
Shechter,,Steven,1388629
Sheel,,Bill,92956
Sheffer,,Alla,496158
Shehadeh,,Jacqueline,1692043
Shekhar,,Sudip,2049412
Shelley,,Christopher,329339
Shen,,Liangming,2172216
Shepherd,,Bruce,2389771
Sheppard,,Tony,171372
Sheppard,J.,Stephen,1990402
Sheppard,,Rebecca,2708754
Sherman,,John,121025
Shiga,,Hidemi,1442731
Shih,,Chih-Wen,1944652
Shilliday,,Molleen,1109874
Shin,,Jihyun,2606142
Shin,,Eurie,1294508
Shin,,Leo,35499
Shiva,,Amirpouyan,2651846
Shmuely,,Andrew,1872292
Shneiderman,,Sara,2080025
Shoecraft,,Kelly,2414748
Shojania,,Kam,977407
Shrestha,,Ratna,249936
Shroff,,Farah,2154315
Shuk Wang,,Yu,2342533
Shukla,Kumar,Abhishek,2351610
Shurin,,Jonathan,342310
Sia,,Guangrui,1779919
Sia,,Rosanne,2681288
Sibilla,,Nicolo,1956036
Sibley,,Jennifer,1768036
Siddiqui,,Hasan Zahid,2467187
Siegle,,Matthew,2285618
Siemiatycki,,Elliot,1775620
Sigal,,Leonid,2332693
Sighn,,Eili,957522
Signorell,,Ruth,781336
Sigurdson,,Kris,1183655
Sigurdson,,Krista,2646372
Silberman,,Lior,1299189
Silk,,Tim,1372375
Silver,,David,1635833
Silver,,Erin,2323161
Silver,,Lara,1002580
Silver Sweeney,,Marlisse,2116746
Silverberg,,Noah,2694092
Simard,,Suzanne,1732663
Simchen,,Ori,319701
Simintzi,,Elena,1861571
Simpson,,Peggy,953939
Simpson,,David,1483979
Simpson,,Anne,121549
Simunic,,Dan,1423398
Sin,,Nancy,2502178
Sinclair,,Scott,320490
Sinclair,,Chad,315872
Sindelar,,Arlene,71944
Singh,,Sase,755560
Singh,,Anika,2279831
Singh,,Prabhsharanbir,2334121
Singh,,Santokh,105269
Singh,Pratap,Anubhav,2308040
Sinnett,,Scott,1026523
Sirari,,Tanvi,2267029
Sirluck,,Kate,11801
Sirluck,,Katherine,2385500
Siu,,Henry,96470
Siva,,Athreya,1502509
Skarlicki,,Daniel,73973
Skeeter,,June,2673697
Sklar,,Christopher,2332703
Skoulakis,,Georgios,2205048
Skourtes,,Stephanie,1878289
Skrenes,,Laleh,2237542
Skura,,Brent,30140
Slade,,Gordon,31546
Slemon,,Jane,1304731
Slingerland,,Edward,944200
Slingerland,,Edward,2709521
Sly,,Laura,2116848
Small,,Jeff,2436415
Small,,Dan,96334
Smallenberg,,Jory,2500655
Smit,,John,104129
Smith,,Jeffrey,962750
Smith,,Kevin,1300473
Smith,,Blake,2014466
Smith,,T'ai,2039725
Smith,,Cole,2618831
Smith,,Karen,636862
Smith,,Greg,474927
Smithdeal,,Matthew,2492263
Smolkin,,Doran,373753
Smukler,,Sean,1804843
Smulders,,David,2120331
Snelgrove,,Corey,2662740
Snowden,,Kim,520759
Snyder,,Jason,1897208
Sobkowiak,,Benjamin,2521550
Sodagar,,Reza,2315706
Soja,,Peter,596775
Soleimani-Dashtaki,,Salman,2450680
Soles,,Derek,1394039
Soliman,,Hesham,1750854
Soliman,,Susan,2105481
Soliman Ibrahim,,Susan,2244796
Soltani,,Mojtaba,2370679
Solvin,,LJ,2541444
Solymosi,,Jozsef,310443
Soma,,Kiran,639319
Somers,,Emily,1194751
Somerville,Tsuriel,Craig,128340
Sommerville,,Brooks,2422989
Son,,Jeonghye,2576812
Sones,,Trevor,2667432
Song,,Kevin,1879284
Song,,Jee-Yeon,2521675
Soofiani,,Amin,2545159
Sóskuthy,,Márton,2578485
Sossi,,Vesna,1114603
Soufi,,Youcef,2269012
Soules,,Matthew,939807
Soussloff,,Catherine,1551702
South,,Cluny,2627278
Southcott,,Jim,1857825
Souza,,Michael,1454602
Sowlati,,Taraneh,474887
Spacciante,,Profe,2097869
Spacciante,,Stephanie,721650
Spector,,Hannah,1604861
Speert,,David,923773
Speller,,Camilla,2693366
Spering,,Miriam,2050454
Spiegel,,Jerry,2644128
Spiegelman,,George,229493
Spies,,Jillian,2712576
Spinka,,Yinon,2419742
Spivak,,Rafi,2561229
Sprague,,Elaine,804950
Spreter,,Christine,944783
Squires,,Munir,2225854
Squires,,Bonita,2656898
Srebnik,,Simcha,2571850
Srikantha,,Phani,1568818
Srivastava,,Diane,223074
Ssoup,,Stephanie,2647236
St. Onge,,Jennifer,1612421
St. Pierre,,Paul,862979
Stack,,Michelle,959250
Stafford ,,Anika ,2013370
Stainton,,Tim,643483
Stairs,,Ingrid,339171
Stamp,,Philip,208178
Standing,,Jade,2563978
Stanfield,,Norman,436305
Stang,,Jared,1978567
Stange,,Katherine,1478933
Stanwood,,Paul G.,75502
Starling,,Dan,2463489
Statterfield,,Blair,2352438
Staub-French,,Sheryl,1895913
Stecklov,,Guy,2593535
Steeves,,John ,2004537
Stefanska,,Barbara,2416169
Steinberg,,David,1235646
Steiner,,Ted,1290530
Steinwand,,Blaire,2665284
Stemberger,,Joseph,288131
Stenberg,,Peter,388136
Stensrud,,Craig,2352062
Stephan,,Marc,2221915
Stephens,,Christopher,171672
Stephenson,,Susie,28330
Stern,,Louise,1462304
Stewart,,Janice,54906
Stewart,C,Mike,2203071
Stewart,G.,James,2231917
Stewart,,Beth,2438405
Stewart,,Fenn,2065302
Stewart,,Jackie,581390
Stewart,,Anne,2681915
Steyn,,Douw,243823
Stiegler,,Sam,2357627
Stiemer,,Sigi,288074
Stocco,,Leo,793401
Stockbridge,,Carolyn,2682163
Stoeber,,Boris,2299111
Stolte,,Tyson,607996
Stone,,Ann,1436506
Stoodley,,Robin,593794
Storey,,Stefan,2125517
Stotyn,,Sean,1974391
Strang,,Brent,2502903
Straus,,Suzana,198594
Strestha,,Ratna,880651
Stride,,Fred,463488
Strong-Boag,,Veronica,33749
Strubbe,,Linda,2202227
Struch,,Angelika,279791
Strynadka,,Natalie,966428
Stuckless,,Todd,458181
Stull,,Roland,28855
Stumm,,Bettina,1443784
Stuyt,,Sharka,2073901
Stykow,,Maxim,1746651
Suarez,,Carla,2586382
Suborna,,Ahmed,2517135
Sugden,,Nicole,2280541
Sugioka,,Kenji,2584920
Suh,,Jiyoung,2187599
Sukava,,Tyson,1659973
Sullivan,,Richard,56974
Sullivan,,Thomas,805698
Sullivan,,Rachael,1908216
Sullivan,,Brenton,1919539
Summers,,Alex,2656129
Sun,,Xiaonan,2056297
Sun,,Wei,2048298
Sun,,Chin,970358
Sun,,Evelyn,2624332
Sundberg,,Juanita,316842
Sundstrom,,Lisa,75412
Surtees,,Victoria,2568811
Susa,,Onate,1387543
Sutherland,,Sharon,770695
Sutherland,,Julie,1385335
Sutherland,,Brian,1491618
Sutherland,,D Kyle,2664245
Sutherland,,Stuart,30809
Sutter,,Christina,919433
Suttle,,Curtis,221496
Sutton,,Brent,2592191
Suzuki,,Michiko,57664
Suzuki,,David,871438
Svanidze,,Tamuna,1215144
Svedic,,Zorana,2241923
Svendson,,Linda,1270038
Swaffield,,Mary,2026170
Swail,,Brian,1786600
Swatek,,Catherine,46910
Sweeney,,Douglas,889576
Swei,,Omar,2516912
Swiecki,,Tomasz,1881728
Szkup,,Michal,2572548
T. Pourazad,,Mahsa,2462855
Tafaghodi Khajavi,,Leili,2145482
Tafti,,Ali,1274292
Taghavi,,Atefeh,2661354
Taiebat,,Mahdi,1605488
Tait,,David,206099
Tait,,Colin,1064377
Takahashi,,Haruyo,2289960
Takahata,,Kenichi,999405
Talmy,,Steven,2031525
Tamkee,,Patrick,816391
Tan,,William,96329
Tan,,Chee Wee,1216622
Tan,,Elsie,2607730
Tan,,Michelle,2656900
Tanaka,,Kaori,2443840
Tanentzapf,,Guy,1480040
Tang,,Shuo,1128058
Tang,,Victor,2221169
Tania,,Nessy,1371272
Tanner,,Martin,42362
Tannert,,Thomas,1700769
Tansey,,James,1755865
Tao,,Huan,2504272
Tappata,,Mariano,857288
Tariq,,Nessim,1247276
Tarnai-Lokhorst,,Kathy,2384422
Taubeneck,,Steven,222687
Taylor,,Erick B. (Rick),336239
Taylor,,Janna,1454764
Taylor,,Timothy,1903748
Taylor,,Janna,2039965
Taylor,,Lance,2168144
Taylor,,Shaunna,2181110
Taylor,,Robert,2339087
Taylor,,Moe,2472548
Taylor,,Lauren,2478293
Taylor,,Ryan,2408707
Taylor,,Jessi,2328341
Taylor,,Jared,1324213
Tchvialeva,,Luda,1382285
Teguia,Mokak,Alberto,2459054
Teh,,Hung-Sia,14444
Tennant,,Paul,30064
Tenzer,,Michael,1128930
Tergiman,,Chole,1462081
Tergiman,,Chloe,1717380
Terpening,,Jon,966579
Terpstra,,Andrea,2195550
Tervit,,Tanya,2577919
Teschke,,Kay,1283839
Teslenko,,Tatiana,42322
Tesluk,,Jordan,1871340
Testa,,Carlos,299032
Tester,,Frank,14525
Tetzlaff,,Wolfram,310107
Teymouri,,Shervin,2331699
Thachuk,,Mark,42363
Thakkar,,Jonathan,2223296
Therrien,,Jeff,2175852
Thieme,,Katja,627614
Thistle,,John,639538
Thobani,,Sunera,166682
Thomas,,Brian,891627
Thomas,,Al,1082570
Thomas,,Lindsey,1384526
Thomas,,Black,2155262
Thomas,,McCormick,2213101
Thomas,,Anne,2424521
Thomas,,Williams,2405017
Thompson,,Peggy,516936
Thompson,,Malcolm,594700
Thompson,,Bruce,1123953
Thompson,,William,1552708
Thompson,,Charles,1603515
Thompson,,James,1738410
Thompson,,Evan,1907152
Thompson,,Robert,2418752
Thomson,,Robert,2433875
Thomson-Price,,Heather,356332
Thordarson,,Dana,246394
Thorne,,Sally,762334
Thorpe,,Christina,430057
Thorsten,,Rogall,2125531
Throness,,Dale,958090
Thrush,,Coll,721985
Tiberghien,,Yves,103352
Tilli,,Tiana,2682981
Timbers,,Tiffany,1537723
Timko,,Joleen,1176432
Timmerman,Lee,Joshua,2642134
Timofiiv,,Vitaliy,30824
Tindall ,,David,2084967
Ting,,Julia,1804150
Tippet,,Ben,2633246
Tipping,,Julie,2603528
Titichetrakun,,Tatchai,1789526
Tkachman,,Oksana,2506218
Tobiansky,J,Daniel,2043612
Tocco,,Fabricio,2219703
Tockman,,Jason,1814454
Todd,,Martin,1887433
Todd,,Brett,2032057
Todd,,Rebecca,1892716
Todorovic,,Neda,2318215
Togman,,Richard,2025951
Tokuriki,,Nobuhiko,2462124
Tollard,,Laure,1278016
Tomaselli,,Fernanda,2625602
Tomc,,Sandy,19565
Tomm,,Brandon,2722800
Toor,,Garsharn,748000
Toor,,Harshbir,2231003
Topley,,Conor,1386211
Torres Giese,,Enrique,945198
Tortell,,Philippe,1162567
Toub,,Omid,856940
Tougas,,François,2160829
Tovar,,Mayra ,1976657
Towers,,Neil,1547762
Townsend-Gault,,Charlotte,108023
Townsend-Gault,,Ian,206053
Tracy,,Jessica,891094
Trajano,,Heather,2202715
Traore,,Ismael,2327246
Traviss,,Karol,459645
Trebbi,,Francesco,1704978
Tregebov,,Rhea,618387
Treskatis,,Timm,2329911
Trim,,Henry David,1624061
Trippen,,Gerhard,1084928
Troeung,,Y-Dang,2471669
Troncoso,,Cristian,1334336
Troost,,William,1101978
Trosper,,Ronald,1004070
Troupe,,Lee,2201021
Trudel,,Kazuko,84166
Truong,Phung,Bao,1925718
Truong,,Grace,2238084
Trush,,Coll,2391811
